SPOKE_ID	Node_Type	Node_ID	map_id	source	category	detail
D007592	Symptom	MEDDRA:10003394	10003394	MEDDRA		
D007592	Symptom	MEDDRA:10003418	10003418	MEDDRA		
D007592	Symptom	MEDDRA:10013230	10013230	MEDDRA		
D007592	Symptom	MEDDRA:10023214	10023214	MEDDRA		
D007592	Symptom	MEDDRA:10045795	10045795	MEDDRA		
D007592	Symptom	MEDDRA:10045640	10045640	MEDDRA		
D007592	Symptom	MEDDRA:10023213	10023213	MEDDRA		
D007592	Symptom	MEDDRA:10003376	10003376	MEDDRA		
D007592	Symptom	MEDDRA:10045798	10045798	MEDDRA		
D007592	Symptom	MEDDRA:10003392	10003392	MEDDRA		
D007592	Symptom	MEDDRA:10003285	10003285	MEDDRA		
D007592	Symptom	MEDDRA:10023212	10023212	MEDDRA		
D007592	Symptom	MEDDRA:10003286	10003286	MEDDRA		
D008100	Symptom	MEDDRA:10000300	10000300	MEDDRA		
D008100	Symptom	MEDDRA:10024652	10024652	MEDDRA		
D000757	Symptom	MEDDRA:10002318	10002318	MEDDRA		
D000757	Symptom	MEDDRA:10002320	10002320	MEDDRA		
D000757	Symptom	MEDDRA:10002317	10002317	MEDDRA		
D055954	Symptom	MEDDRA:10071681	10071681	MEDDRA		
D012133	Symptom	MEDDRA:10038708	10038708	MEDDRA		
D065306	Symptom	MEDDRA:10011044	10011044	MEDDRA		
D065306	Symptom	MEDDRA:10009177	10009177	MEDDRA		
D065306	Symptom	MEDDRA:10039582	10039582	MEDDRA		
D003638	Symptom	MEDDRA:10011875	10011875	MEDDRA		
C535761	Symptom	MEDDRA:10060740	10060740	MEDDRA		
D009369	Symptom	MEDDRA:10029000	10029000	MEDDRA		
D009369	Symptom	MEDDRA:10028980	10028980	MEDDRA		
D009369	Symptom	MEDDRA:10084712	10084712	MEDDRA		
D009369	Symptom	MEDDRA:10084713	10084713	MEDDRA		
D009369	Symptom	MEDDRA:10029104	10029104	MEDDRA		
D000083242	Symptom	MEDDRA:10061256	10061256	MEDDRA		
D000083242	Symptom	MEDDRA:10055221	10055221	MEDDRA		
D000083242	Symptom	MEDDRA:10023027	10023027	MEDDRA		
D003371	Symptom	MEDDRA:10011224	10011224	MEDDRA		
D003371	Symptom	MEDDRA:10011232	10011232	MEDDRA		
D012021	Symptom	MEDDRA:10021676	10021676	MEDDRA		
D012021	Symptom	MEDDRA:10038258	10038258	MEDDRA		
D012021	Symptom	MEDDRA:10020745	10020745	MEDDRA		
D012021	Symptom	MEDDRA:10015583	10015583	MEDDRA		
D012021	Symptom	MEDDRA:10038260	10038260	MEDDRA		
D014071	Symptom	MEDDRA:10025531	10025531	MEDDRA		
D014071	Symptom	MEDDRA:10044046	10044046	MEDDRA		
D014071	Symptom	MEDDRA:10002636	10002636	MEDDRA		
D014071	Symptom	MEDDRA:10044015	10044015	MEDDRA		
D001778	Symptom	MEDDRA:10009734	10009734	MEDDRA		
D001778	Symptom	MEDDRA:10053567	10053567	MEDDRA		
D001778	Symptom	MEDDRA:10064732	10064732	MEDDRA		
D001778	Symptom	MEDDRA:10013206	10013206	MEDDRA		
D001778	Symptom	MEDDRA:10009802	10009802	MEDDRA		
D001778	Symptom	MEDDRA:10009731	10009731	MEDDRA		
D001778	Symptom	MEDDRA:10012116	10012116	MEDDRA		
D015863	Symptom	MEDDRA:10045985	10045985	MEDDRA		
D015863	Symptom	MEDDRA:10022941	10022941	MEDDRA		
C562406	Symptom	MEDDRA:10013565	10013565	MEDDRA		
C562406	Symptom	MEDDRA:10005038	10005038	MEDDRA		
D018805	Symptom	MEDDRA:10040089	10040089	MEDDRA		
D018805	Symptom	MEDDRA:10046161	10046161	MEDDRA		
D018805	Symptom	MEDDRA:10060437	10060437	MEDDRA		
D018805	Symptom	MEDDRA:10040082	10040082	MEDDRA		
D018805	Symptom	MEDDRA:10040072	10040072	MEDDRA		
D005316	Symptom	MEDDRA:10016486	10016486	MEDDRA		
D005316	Symptom	MEDDRA:10055709	10055709	MEDDRA		
D005316	Symptom	MEDDRA:10042806	10042806	MEDDRA		
D005316	Symptom	MEDDRA:10016855	10016855	MEDDRA		
D005316	Symptom	MEDDRA:10016854	10016854	MEDDRA		
D005316	Symptom	MEDDRA:10016492	10016492	MEDDRA		
D012021	Symptom	MEDDRA:10058480	10058480	MEDDRA		
D058627	Symptom	MEDDRA:10088459	10088459	MEDDRA		
D058627	Symptom	MEDDRA:10050183	10050183	MEDDRA		
D058627	Symptom	MEDDRA:10049499	10049499	MEDDRA		
D006212	Symptom	MEDDRA:10031079	10031079	MEDDRA		
D006212	Symptom	MEDDRA:10023450	10023450	MEDDRA		
D065705	Symptom	MEDDRA:10078100	10078100	MEDDRA		
D021921	Symptom	MEDDRA:10042598	10042598	MEDDRA		
D016117	Symptom	MEDDRA:10065276	10065276	MEDDRA		
D001832	Symptom	MEDDRA:10005907	10005907	MEDDRA		
D047928	Symptom	MEDDRA:10036595	10036595	MEDDRA		
D047928	Symptom	MEDDRA:10036594	10036594	MEDDRA		
D047928	Symptom	MEDDRA:10004953	10004953	MEDDRA		
D047928	Symptom	MEDDRA:10014049	10014049	MEDDRA		
D008607	Symptom	MEDDRA:10036791	10036791	MEDDRA		
D008607	Symptom	MEDDRA:10021218	10021218	MEDDRA		
D005320	Symptom	MEDDRA:10053700	10053700	MEDDRA		
D005320	Symptom	MEDDRA:10055189	10055189	MEDDRA		
C535668	Symptom	MEDDRA:10073203	10073203	MEDDRA		
C535668	Symptom	MEDDRA:10078569	10078569	MEDDRA		
C535668	Symptom	MEDDRA:10073179	10073179	MEDDRA		
D006850	Symptom	MEDDRA:10029774	10029774	MEDDRA		
D006850	Symptom	MEDDRA:10029773	10029773	MEDDRA		
D010291	Symptom	MEDDRA:10066055	10066055	MEDDRA		
D010291	Symptom	MEDDRA:10076259	10076259	MEDDRA		
D010291	Symptom	MEDDRA:10050379	10050379	MEDDRA		
D010291	Symptom	MEDDRA:10049229	10049229	MEDDRA		
D004948	Symptom	MEDDRA:10027868	10027868	MEDDRA		
D012509	Symptom	MEDDRA:10039491	10039491	MEDDRA		
D012509	Symptom	MEDDRA:10039494	10039494	MEDDRA		
D006551	Symptom	MEDDRA:10039210	10039210	MEDDRA		
D006551	Symptom	MEDDRA:10033884	10033884	MEDDRA		
D006551	Symptom	MEDDRA:10059188	10059188	MEDDRA		
D006551	Symptom	MEDDRA:10033774	10033774	MEDDRA		
D006551	Symptom	MEDDRA:10072765	10072765	MEDDRA		
D007021	Symptom	MEDDRA:10021093	10021093	MEDDRA		
D014605	Symptom	MEDDRA:10046851	10046851	MEDDRA		
D014605	Symptom	MEDDRA:10046855	10046855	MEDDRA		
D000744	Symptom	MEDDRA:10073785	10073785	MEDDRA		
D000744	Symptom	MEDDRA:10002046	10002046	MEDDRA		
D000744	Symptom	MEDDRA:10003825	10003825	MEDDRA		
D000744	Symptom	MEDDRA:10073784	10073784	MEDDRA		
D000744	Symptom	MEDDRA:10002285	10002285	MEDDRA		
D000744	Symptom	MEDDRA:10003822	10003822	MEDDRA		
D009220	Symptom	MEDDRA:10021918	10021918	MEDDRA		
D001845	Symptom	MEDDRA:10069347	10069347	MEDDRA		
D001072	Symptom	MEDDRA:10071709	10071709	MEDDRA		
D006473	Symptom	MEDDRA:10055323	10055323	MEDDRA		
D006473	Symptom	MEDDRA:10036294	10036294	MEDDRA		
D009207	Symptom	MEDDRA:10028622	10028622	MEDDRA		
D009207	Symptom	MEDDRA:10028621	10028621	MEDDRA		
D016171	Symptom	MEDDRA:10044067	10044067	MEDDRA		
D016171	Symptom	MEDDRA:10053604	10053604	MEDDRA		
D016171	Symptom	MEDDRA:10044066	10044066	MEDDRA		
D010661	Symptom	MEDDRA:10069116	10069116	MEDDRA		
D002532	Symptom	MEDDRA:10077607	10077607	MEDDRA		
D015431	Symptom	MEDDRA:10048061	10048061	MEDDRA		
D015431	Symptom	MEDDRA:10024886	10024886	MEDDRA		
D015431	Symptom	MEDDRA:10047900	10047900	MEDDRA		
D015431	Symptom	MEDDRA:10024849	10024849	MEDDRA		
D015431	Symptom	MEDDRA:10024883	10024883	MEDDRA		
D020191	Symptom	MEDDRA:10089676	10089676	MEDDRA		
D000071056	Symptom	MEDDRA:10082798	10082798	MEDDRA		
D012393	Symptom	MEDDRA:10076537	10076537	MEDDRA		
D057112	Symptom	MEDDRA:10011039	10011039	MEDDRA		
D057112	Symptom	MEDDRA:10034408	10034408	MEDDRA		
D006327	Symptom	MEDDRA:10000034	10000034	MEDDRA		
D006327	Symptom	MEDDRA:10013458	10013458	MEDDRA		
D006327	Symptom	MEDDRA:10003853	10003853	MEDDRA		
D006327	Symptom	MEDDRA:10069571	10069571	MEDDRA		
D016657	Symptom	MEDDRA:10082093	10082093	MEDDRA		
D016657	Symptom	MEDDRA:10068044	10068044	MEDDRA		
D012912	Symptom	MEDDRA:10041232	10041232	MEDDRA		
D008569	Symptom	MEDDRA:10024871	10024871	MEDDRA		
D008569	Symptom	MEDDRA:10027176	10027176	MEDDRA		
D008569	Symptom	MEDDRA:10027178	10027178	MEDDRA		
D010259	Symptom	MEDDRA:10033864	10033864	MEDDRA		
D010259	Symptom	MEDDRA:10037243	10037243	MEDDRA		
D010259	Symptom	MEDDRA:10033870	10033870	MEDDRA		
D005413	Symptom	MEDDRA:10034746	10034746	MEDDRA		
D005413	Symptom	MEDDRA:10067707	10067707	MEDDRA		
D005413	Symptom	MEDDRA:10085651	10085651	MEDDRA		
D005413	Symptom	MEDDRA:10016763	10016763	MEDDRA		
D005413	Symptom	MEDDRA:10034744	10034744	MEDDRA		
D005413	Symptom	MEDDRA:10016762	10016762	MEDDRA		
D005413	Symptom	MEDDRA:10016176	10016176	MEDDRA		
D008107	Symptom	MEDDRA:10019674	10019674	MEDDRA		
D008107	Symptom	MEDDRA:10019670	10019670	MEDDRA		
D008107	Symptom	MEDDRA:10021520	10021520	MEDDRA		
D008107	Symptom	MEDDRA:10019671	10019671	MEDDRA		
D008107	Symptom	MEDDRA:10017475	10017475	MEDDRA		
D008107	Symptom	MEDDRA:10019657	10019657	MEDDRA		
D000096865	Symptom	MEDDRA:10056440	10056440	MEDDRA		
D058186	Symptom	MEDDRA:10050440	10050440	MEDDRA		
D006312	Symptom	MEDDRA:10057844	10057844	MEDDRA		
D000361	Symptom	MEDDRA:10020985	10020985	MEDDRA		
D000361	Symptom	MEDDRA:10020986	10020986	MEDDRA		
D000361	Symptom	MEDDRA:10020983	10020983	MEDDRA		
D000361	Symptom	MEDDRA:10054427	10054427	MEDDRA		
D000361	Symptom	MEDDRA:10060384	10060384	MEDDRA		
D000795	Symptom	MEDDRA:10002458	10002458	MEDDRA		
D000795	Symptom	MEDDRA:10016016	10016016	MEDDRA		
D000795	Symptom	MEDDRA:10071118	10071118	MEDDRA		
D010688	Symptom	MEDDRA:10043855	10043855	MEDDRA		
D008579	Symptom	MEDDRA:10083453	10083453	MEDDRA		
D004437	Symptom	MEDDRA:10014075	10014075	MEDDRA		
C562565	Symptom	MEDDRA:10010664	10010664	MEDDRA		
C562565	Symptom	MEDDRA:10061079	10061079	MEDDRA		
C562565	Symptom	MEDDRA:10010665	10010665	MEDDRA		
D000544	Symptom	MEDDRA:10036506	10036506	MEDDRA		
D000544	Symptom	MEDDRA:10036631	10036631	MEDDRA		
D000544	Symptom	MEDDRA:10012298	10012298	MEDDRA		
D006660	Symptom	MEDDRA:10020141	10020141	MEDDRA		
D006660	Symptom	MEDDRA:10020147	10020147	MEDDRA		
D006660	Symptom	MEDDRA:10020140	10020140	MEDDRA		
D006660	Symptom	MEDDRA:10020151	10020151	MEDDRA		
D006660	Symptom	MEDDRA:10021816	10021816	MEDDRA		
D004775	Symptom	MEDDRA:10014928	10014928	MEDDRA		
D006617	Symptom	MEDDRA:10013148	10013148	MEDDRA		
D006617	Symptom	MEDDRA:10013171	10013171	MEDDRA		
D006617	Symptom	MEDDRA:10020099	10020099	MEDDRA		
D034141	Symptom	MEDDRA:10020942	10020942	MEDDRA		
D034141	Symptom	MEDDRA:10020943	10020943	MEDDRA		
D059373	Symptom	MEDDRA:10041370	10041370	MEDDRA		
D059373	Symptom	MEDDRA:10000426	10000426	MEDDRA		
D059373	Symptom	MEDDRA:10041354	10041354	MEDDRA		
D059373	Symptom	MEDDRA:10026876	10026876	MEDDRA		
D059373	Symptom	MEDDRA:10033504	10033504	MEDDRA		
D059373	Symptom	MEDDRA:10026892	10026892	MEDDRA		
D059373	Symptom	MEDDRA:10033385	10033385	MEDDRA		
D059373	Symptom	MEDDRA:10006298	10006298	MEDDRA		
D000647	Symptom	MEDDRA:10027179	10027179	MEDDRA		
D000647	Symptom	MEDDRA:10001951	10001951	MEDDRA		
D020567	Symptom	MEDDRA:10087075	10087075	MEDDRA		
D020567	Symptom	MEDDRA:10087073	10087073	MEDDRA		
D000138	Symptom	MEDDRA:10027417	10027417	MEDDRA		
D000138	Symptom	MEDDRA:10000492	10000492	MEDDRA		
D000138	Symptom	MEDDRA:10027419	10027419	MEDDRA		
D000788	Symptom	MEDDRA:10067790	10067790	MEDDRA		
D000788	Symptom	MEDDRA:10036759	10036759	MEDDRA		
D000788	Symptom	MEDDRA:10046974	10046974	MEDDRA		
D008595	Symptom	MEDDRA:10020673	10020673	MEDDRA		
D008595	Symptom	MEDDRA:10027322	10027322	MEDDRA		
D008595	Symptom	MEDDRA:10085423	10085423	MEDDRA		
D008595	Symptom	MEDDRA:10027338	10027338	MEDDRA		
D008595	Symptom	MEDDRA:10019360	10019360	MEDDRA		
D008595	Symptom	MEDDRA:10027332	10027332	MEDDRA		
D008595	Symptom	MEDDRA:10020672	10020672	MEDDRA		
D008595	Symptom	MEDDRA:10027313	10027313	MEDDRA		
D008595	Symptom	MEDDRA:10015606	10015606	MEDDRA		
D008595	Symptom	MEDDRA:10005123	10005123	MEDDRA		
D008595	Symptom	MEDDRA:10036867	10036867	MEDDRA		
D012594	Symptom	MEDDRA:10039710	10039710	MEDDRA		
D012594	Symptom	MEDDRA:10012517	10012517	MEDDRA		
D063806	Symptom	MEDDRA:10018089	10018089	MEDDRA		
D063806	Symptom	MEDDRA:10028362	10028362	MEDDRA		
D063806	Symptom	MEDDRA:10028299	10028299	MEDDRA		
D063806	Symptom	MEDDRA:10028332	10028332	MEDDRA		
D063806	Symptom	MEDDRA:10028322	10028322	MEDDRA		
D063806	Symptom	MEDDRA:10028323	10028323	MEDDRA		
D063806	Symptom	MEDDRA:10028361	10028361	MEDDRA		
D063806	Symptom	MEDDRA:10028411	10028411	MEDDRA		
D063806	Symptom	MEDDRA:10033466	10033466	MEDDRA		
D063806	Symptom	MEDDRA:10062441	10062441	MEDDRA		
D063806	Symptom	MEDDRA:10028287	10028287	MEDDRA		
D018771	Symptom	MEDDRA:10036029	10036029	MEDDRA		
D018771	Symptom	MEDDRA:10003242	10003242	MEDDRA		
D015835	Symptom	MEDDRA:10011718	10011718	MEDDRA		
D006423	Symptom	MEDDRA:10020368	10020368	MEDDRA		
D006423	Symptom	MEDDRA:10019456	10019456	MEDDRA		
D007567	Symptom	MEDDRA:10021210	10021210	MEDDRA		
D007567	Symptom	MEDDRA:10023137	10023137	MEDDRA		
D007567	Symptom	MEDDRA:10028953	10028953	MEDDRA		
D007567	Symptom	MEDDRA:10023138	10023138	MEDDRA		
D007567	Symptom	MEDDRA:10023141	10023141	MEDDRA		
D005354	Symptom	MEDDRA:10016634	10016634	MEDDRA		
D005354	Symptom	MEDDRA:10016637	10016637	MEDDRA		
D005354	Symptom	MEDDRA:10016632	10016632	MEDDRA		
D003294	Symptom	MEDDRA:10076425	10076425	MEDDRA		
D006417	Symptom	MEDDRA:10018867	10018867	MEDDRA		
D006417	Symptom	MEDDRA:10019450	10019450	MEDDRA		
D012798	Symptom	MEDDRA:10013642	10013642	MEDDRA		
D006617	Symptom	MEDDRA:10063175	10063175	MEDDRA		
D006617	Symptom	MEDDRA:10000396	10000396	MEDDRA		
D005183	Symptom	MEDDRA:10088311	10088311	MEDDRA		
D005183	Symptom	MEDDRA:10016165	10016165	MEDDRA		
D008268	Symptom	MEDDRA:10064930	10064930	MEDDRA		
D008268	Symptom	MEDDRA:10025411	10025411	MEDDRA		
D008268	Symptom	MEDDRA:10025410	10025410	MEDDRA		
D008268	Symptom	MEDDRA:10039982	10039982	MEDDRA		
C564683	Symptom	MEDDRA:10051245	10051245	MEDDRA		
C564683	Symptom	MEDDRA:10054414	10054414	MEDDRA		
D000853	Symptom	MEDDRA:10009298	10009298	MEDDRA		
D000853	Symptom	MEDDRA:10002640	10002640	MEDDRA		
D000853	Symptom	MEDDRA:10002639	10002639	MEDDRA		
D010195	Symptom	MEDDRA:10033647	10033647	MEDDRA		
D010195	Symptom	MEDDRA:10000971	10000971	MEDDRA		
C537968	Symptom	MEDDRA:10082896	10082896	MEDDRA		
C537968	Symptom	MEDDRA:10069646	10069646	MEDDRA		
D004881	Symptom	MEDDRA:10015125	10015125	MEDDRA		
D004881	Symptom	MEDDRA:10015124	10015124	MEDDRA		
D020184	Symptom	MEDDRA:10041010	10041010	MEDDRA		
D020184	Symptom	MEDDRA:10029411	10029411	MEDDRA		
D053158	Symptom	MEDDRA:10054791	10054791	MEDDRA		
D053158	Symptom	MEDDRA:10029454	10029454	MEDDRA		
D053158	Symptom	MEDDRA:10029446	10029446	MEDDRA		
D015840	Symptom	MEDDRA:10021282	10021282	MEDDRA		
D015840	Symptom	MEDDRA:10043444	10043444	MEDDRA		
D015840	Symptom	MEDDRA:10021283	10021283	MEDDRA		
D015840	Symptom	MEDDRA:10030074	10030074	MEDDRA		
D015840	Symptom	MEDDRA:10011315	10011315	MEDDRA		
C536561	Symptom	MEDDRA:10068233	10068233	MEDDRA		
D012891	Symptom	MEDDRA:10040979	10040979	MEDDRA		
D012891	Symptom	MEDDRA:10040977	10040977	MEDDRA		
D012891	Symptom	MEDDRA:10040980	10040980	MEDDRA		
D012891	Symptom	MEDDRA:10053654	10053654	MEDDRA		
D012891	Symptom	MEDDRA:10055575	10055575	MEDDRA		
D012891	Symptom	MEDDRA:10040976	10040976	MEDDRA		
D012891	Symptom	MEDDRA:10040975	10040975	MEDDRA		
D012891	Symptom	MEDDRA:10040978	10040978	MEDDRA		
D013285	Symptom	MEDDRA:10078373	10078373	MEDDRA		
D003456	Symptom	MEDDRA:10045506	10045506	MEDDRA		
D003456	Symptom	MEDDRA:10056600	10056600	MEDDRA		
D003456	Symptom	MEDDRA:10043294	10043294	MEDDRA		
D003456	Symptom	MEDDRA:10011498	10011498	MEDDRA		
D003456	Symptom	MEDDRA:10025500	10025500	MEDDRA		
D003456	Symptom	MEDDRA:10043295	10043295	MEDDRA		
D003456	Symptom	MEDDRA:10025501	10025501	MEDDRA		
D003456	Symptom	MEDDRA:10045505	10045505	MEDDRA		
D012893	Symptom	MEDDRA:10040989	10040989	MEDDRA		
D012893	Symptom	MEDDRA:10041005	10041005	MEDDRA		
D012893	Symptom	MEDDRA:10013268	10013268	MEDDRA		
D012893	Symptom	MEDDRA:10040984	10040984	MEDDRA		
D012893	Symptom	MEDDRA:10040991	10040991	MEDDRA		
D010490	Symptom	MEDDRA:10034474	10034474	MEDDRA		
D010490	Symptom	MEDDRA:10014311	10014311	MEDDRA		
D002769	Symptom	MEDDRA:10006986	10006986	MEDDRA		
D002769	Symptom	MEDDRA:10017650	10017650	MEDDRA		
D002769	Symptom	MEDDRA:10008629	10008629	MEDDRA		
D002769	Symptom	MEDDRA:10004674	10004674	MEDDRA		
D055154	Symptom	MEDDRA:10077002	10077002	MEDDRA		
D055154	Symptom	MEDDRA:10013952	10013952	MEDDRA		
D055154	Symptom	MEDDRA:10077001	10077001	MEDDRA		
D015470	Symptom	MEDDRA:10029551	10029551	MEDDRA		
D015470	Symptom	MEDDRA:10024346	10024346	MEDDRA		
D015470	Symptom	MEDDRA:10028557	10028557	MEDDRA		
D015470	Symptom	MEDDRA:10060557	10060557	MEDDRA		
D015470	Symptom	MEDDRA:10000878	10000878	MEDDRA		
D015470	Symptom	MEDDRA:10000884	10000884	MEDDRA		
D015470	Symptom	MEDDRA:10024291	10024291	MEDDRA		
D015470	Symptom	MEDDRA:10051003	10051003	MEDDRA		
D015470	Symptom	MEDDRA:10000886	10000886	MEDDRA		
D015470	Symptom	MEDDRA:10060354	10060354	MEDDRA		
D015470	Symptom	MEDDRA:10028552	10028552	MEDDRA		
D015470	Symptom	MEDDRA:10054296	10054296	MEDDRA		
D015470	Symptom	MEDDRA:10029549	10029549	MEDDRA		
D015470	Symptom	MEDDRA:10000801	10000801	MEDDRA		
D015470	Symptom	MEDDRA:10060553	10060553	MEDDRA		
D015470	Symptom	MEDDRA:10060394	10060394	MEDDRA		
D015470	Symptom	MEDDRA:10000880	10000880	MEDDRA		
D013613	Symptom	MEDDRA:10074640	10074640	MEDDRA		
D013613	Symptom	MEDDRA:10023246	10023246	MEDDRA		
D012135	Symptom	MEDDRA:10042241	10042241	MEDDRA		
D004832	Symptom	MEDDRA:10085034	10085034	MEDDRA		
D014202	Symptom	MEDDRA:10044569	10044569	MEDDRA		
D006975	Symptom	MEDDRA:10069764	10069764	MEDDRA		
D012004	Symptom	MEDDRA:10038071	10038071	MEDDRA		
D012004	Symptom	MEDDRA:10062099	10062099	MEDDRA		
D018888	Symptom	MEDDRA:10081268	10081268	MEDDRA		
D018496	Symptom	MEDDRA:10058490	10058490	MEDDRA		
D001247	Symptom	MEDDRA:10003549	10003549	MEDDRA		
D005706	Symptom	MEDDRA:10050034	10050034	MEDDRA		
D005706	Symptom	MEDDRA:10073072	10073072	MEDDRA		
D005706	Symptom	MEDDRA:10050033	10050033	MEDDRA		
D008228	Symptom	MEDDRA:10012883	10012883	MEDDRA		
D008228	Symptom	MEDDRA:10025354	10025354	MEDDRA		
D012804	Symptom	MEDDRA:10042845	10042845	MEDDRA		
D012804	Symptom	MEDDRA:10040639	10040639	MEDDRA		
D002375	Symptom	MEDDRA:10007736	10007736	MEDDRA		
D007690	Symptom	MEDDRA:10036045	10036045	MEDDRA		
D007690	Symptom	MEDDRA:10023433	10023433	MEDDRA		
D007690	Symptom	MEDDRA:10036048	10036048	MEDDRA		
D000690	Symptom	MEDDRA:10002026	10002026	MEDDRA		
D000690	Symptom	MEDDRA:10052889	10052889	MEDDRA		
D001028	Symptom	MEDDRA:10063733	10063733	MEDDRA		
D001028	Symptom	MEDDRA:10063732	10063732	MEDDRA		
D000070603	Symptom	MEDDRA:10081975	10081975	MEDDRA		
D006402	Symptom	MEDDRA:10005496	10005496	MEDDRA		
D006402	Symptom	MEDDRA:10005493	10005493	MEDDRA		
D006402	Symptom	MEDDRA:10061590	10061590	MEDDRA		
D006402	Symptom	MEDDRA:10018847	10018847	MEDDRA		
D006402	Symptom	MEDDRA:10013895	10013895	MEDDRA		
D006402	Symptom	MEDDRA:10005495	10005495	MEDDRA		
D020238	Symptom	MEDDRA:10073980	10073980	MEDDRA		
D020255	Symptom	MEDDRA:10058006	10058006	MEDDRA		
D003398	Symptom	MEDDRA:10053682	10053682	MEDDRA		
D004412	Symptom	MEDDRA:10033463	10033463	MEDDRA		
D004412	Symptom	MEDDRA:10027323	10027323	MEDDRA		
D004412	Symptom	MEDDRA:10011299	10011299	MEDDRA		
D004412	Symptom	MEDDRA:10033514	10033514	MEDDRA		
D004412	Symptom	MEDDRA:10027324	10027324	MEDDRA		
D004412	Symptom	MEDDRA:10034532	10034532	MEDDRA		
D004412	Symptom	MEDDRA:10013934	10013934	MEDDRA		
D004412	Symptom	MEDDRA:10013935	10013935	MEDDRA		
D004412	Symptom	MEDDRA:10027321	10027321	MEDDRA		
D013546	Symptom	MEDDRA:10042661	10042661	MEDDRA		
D020734	Symptom	MEDDRA:10073684	10073684	MEDDRA		
D020734	Symptom	MEDDRA:10034010	10034010	MEDDRA		
D010282	Symptom	MEDDRA:10033963	10033963	MEDDRA		
D010282	Symptom	MEDDRA:10033966	10033966	MEDDRA		
D010282	Symptom	MEDDRA:10033962	10033962	MEDDRA		
D007088	Symptom	MEDDRA:10021403	10021403	MEDDRA		
D013118	Symptom	MEDDRA:10028570	10028570	MEDDRA		
D013118	Symptom	MEDDRA:10028574	10028574	MEDDRA		
D013118	Symptom	MEDDRA:10061367	10061367	MEDDRA		
D013118	Symptom	MEDDRA:10045757	10045757	MEDDRA		
D013118	Symptom	MEDDRA:10041550	10041550	MEDDRA		
D017689	Symptom	MEDDRA:10028188	10028188	MEDDRA		
D017689	Symptom	MEDDRA:10036063	10036063	MEDDRA		
D017689	Symptom	MEDDRA:10036066	10036066	MEDDRA		
D011629	Symptom	MEDDRA:10026944	10026944	MEDDRA		
D011629	Symptom	MEDDRA:10014054	10014054	MEDDRA		
D011629	Symptom	MEDDRA:10058084	10058084	MEDDRA		
D011629	Symptom	MEDDRA:10000359	10000359	MEDDRA		
D011629	Symptom	MEDDRA:10037282	10037282	MEDDRA		
D011629	Symptom	MEDDRA:10044701	10044701	MEDDRA		
D011629	Symptom	MEDDRA:10000360	10000360	MEDDRA		
D011629	Symptom	MEDDRA:10036520	10036520	MEDDRA		
D002817	Symptom	MEDDRA:10008747	10008747	MEDDRA		
D015861	Symptom	MEDDRA:10055666	10055666	MEDDRA		
D015861	Symptom	MEDDRA:10038884	10038884	MEDDRA		
D008180	Symptom	MEDDRA:10058265	10058265	MEDDRA		
D008180	Symptom	MEDDRA:10058146	10058146	MEDDRA		
D008206	Symptom	MEDDRA:10025222	10025222	MEDDRA		
D008206	Symptom	MEDDRA:10052314	10052314	MEDDRA		
D008206	Symptom	MEDDRA:10061231	10061231	MEDDRA		
D008206	Symptom	MEDDRA:10025221	10025221	MEDDRA		
D000647	Symptom	MEDDRA:10001949	10001949	MEDDRA		
D010019	Symptom	MEDDRA:10031252	10031252	MEDDRA		
D010019	Symptom	MEDDRA:10046086	10046086	MEDDRA		
D010019	Symptom	MEDDRA:10031259	10031259	MEDDRA		
D010019	Symptom	MEDDRA:10046076	10046076	MEDDRA		
D000783	Symptom	MEDDRA:10002329	10002329	MEDDRA		
D000783	Symptom	MEDDRA:10002360	10002360	MEDDRA		
D013064	Symptom	MEDDRA:10073503	10073503	MEDDRA		
D054039	Symptom	MEDDRA:10030337	10030337	MEDDRA		
D012640	Symptom	MEDDRA:10043996	10043996	MEDDRA		
D012640	Symptom	MEDDRA:10043997	10043997	MEDDRA		
D012640	Symptom	MEDDRA:10043994	10043994	MEDDRA		
D059446	Symptom	MEDDRA:10068335	10068335	MEDDRA		
D059446	Symptom	MEDDRA:10068334	10068334	MEDDRA		
D000309	Symptom	MEDDRA:10001367	10001367	MEDDRA		
D000309	Symptom	MEDDRA:10001369	10001369	MEDDRA		
D000309	Symptom	MEDDRA:10022460	10022460	MEDDRA		
D000309	Symptom	MEDDRA:10020979	10020979	MEDDRA		
D000309	Symptom	MEDDRA:10020936	10020936	MEDDRA		
D000309	Symptom	MEDDRA:10082130	10082130	MEDDRA		
D000309	Symptom	MEDDRA:10001366	10001366	MEDDRA		
D000067404	Symptom	MEDDRA:10078320	10078320	MEDDRA		
C562456	Symptom	MEDDRA:10064024	10064024	MEDDRA		
D034381	Symptom	MEDDRA:10011899	10011899	MEDDRA		
D034381	Symptom	MEDDRA:10011900	10011900	MEDDRA		
D034381	Symptom	MEDDRA:10044431	10044431	MEDDRA		
D018296	Symptom	MEDDRA:10035040	10035040	MEDDRA		
D014202	Symptom	MEDDRA:10022520	10022520	MEDDRA		
D014202	Symptom	MEDDRA:10044571	10044571	MEDDRA		
D050033	Symptom	MEDDRA:10065938	10065938	MEDDRA		
D008310	Symptom	MEDDRA:10078040	10078040	MEDDRA		
D007627	Symptom	MEDDRA:10023329	10023329	MEDDRA		
D007627	Symptom	MEDDRA:10023330	10023330	MEDDRA		
