SPOKE_ID	Node_Type	Node_ID	map_id	source	category	detail
D007248	Symptom	SNOMEDCT:2904007	2904007	SNOMEDCT	NONE	NONE
D016543	Symptom	SNOMEDCT:126951006	126951006	SNOMEDCT	NONE	NONE
C537221	Symptom	SNOMEDCT:8301004	8301004	SNOMEDCT	NONE	NONE
D001165	Symptom	SNOMEDCT:234141001	234141001	SNOMEDCT	NONE	NONE
D001165	Symptom	SNOMEDCT:24551003	24551003	SNOMEDCT	NONE	NONE
D004827	Symptom	SNOMEDCT:18618006	18618006	SNOMEDCT	NONE	NONE
C562398	Symptom	SNOMEDCT:4530000	4530000	SNOMEDCT	NONE	NONE
D012131	Symptom	SNOMEDCT:10676831000119101	10676831000119101	SNOMEDCT	NONE	NONE
D012131	Symptom	SNOMEDCT:233765002	233765002	SNOMEDCT	NONE	NONE
D054220	Symptom	SNOMEDCT:253153000	253153000	SNOMEDCT	NONE	NONE
D056124	Symptom	SNOMEDCT:431468008	431468008	SNOMEDCT	NONE	NONE
D006330	Symptom	SNOMEDCT:13213009	13213009	SNOMEDCT	NONE	NONE
D002062	Symptom	SNOMEDCT:84017003	84017003	SNOMEDCT	NONE	NONE
D014717	Symptom	SNOMEDCT:51568001	51568001	SNOMEDCT	NONE	NONE
D003607	Symptom	SNOMEDCT:85777005	85777005	SNOMEDCT	NONE	NONE
D006261	Symptom	SNOMEDCT:162308004	162308004	SNOMEDCT	NONE	NONE
D003294	Symptom	SNOMEDCT:432354000	432354000	SNOMEDCT	NONE	NONE
D013955	Symptom	SNOMEDCT:39462005	39462005	SNOMEDCT	NONE	NONE
D012393	Symptom	SNOMEDCT:397845003	397845003	SNOMEDCT	NONE	NONE
D016553	Symptom	SNOMEDCT:13172003	13172003	SNOMEDCT	NONE	NONE
D009837	Symptom	SNOMEDCT:3102004	3102004	SNOMEDCT	NONE	NONE
D059265	Symptom	SNOMEDCT:73645008	73645008	SNOMEDCT	NONE	NONE
D001714	Symptom	SNOMEDCT:13746004	13746004	SNOMEDCT	NONE	NONE
D014060	Symptom	SNOMEDCT:32614006	32614006	SNOMEDCT	NONE	NONE
D052456	Symptom	SNOMEDCT:190785000	190785000	SNOMEDCT	NONE	NONE
C537592	Symptom	SNOMEDCT:770942003	770942003	SNOMEDCT	NONE	NONE
D011928	Symptom	SNOMEDCT:195295006	195295006	SNOMEDCT	NONE	NONE
D009134	Symptom	SNOMEDCT:230253001	230253001	SNOMEDCT	NONE	NONE
D010291	Symptom	SNOMEDCT:79520009	79520009	SNOMEDCT	NONE	NONE
D012857	Symptom	SNOMEDCT:43876007	43876007	SNOMEDCT	NONE	NONE
D012857	Symptom	SNOMEDCT:27317008	27317008	SNOMEDCT	NONE	NONE
D013274	Symptom	SNOMEDCT:716859000	716859000	SNOMEDCT	NONE	NONE
D002277	Symptom	SNOMEDCT:58248003	58248003	SNOMEDCT	NONE	NONE
D013226	Symptom	SNOMEDCT:7033004	7033004	SNOMEDCT	NONE	NONE
D028227	Symptom	SNOMEDCT:4463009	4463009	SNOMEDCT	NONE	NONE
D000140	Symptom	SNOMEDCT:91273001	91273001	SNOMEDCT	NONE	NONE
D052497	Symptom	SNOMEDCT:86907008	86907008	SNOMEDCT	NONE	NONE
D052497	Symptom	SNOMEDCT:284449005	284449005	SNOMEDCT	NONE	NONE
D006349	Symptom	SNOMEDCT:368009	368009	SNOMEDCT	NONE	NONE
D013575	Symptom	SNOMEDCT:234167006	234167006	SNOMEDCT	NONE	NONE
D013036	Symptom	SNOMEDCT:230417001	230417001	SNOMEDCT	NONE	NONE
D004948	Symptom	SNOMEDCT:27590007	27590007	SNOMEDCT	NONE	NONE
D008944	Symptom	SNOMEDCT:48724000	48724000	SNOMEDCT	NONE	NONE
D005886	Symptom	SNOMEDCT:441787004	441787004	SNOMEDCT	NONE	NONE
D000092129	Symptom	SNOMEDCT:102633001	102633001	SNOMEDCT	NONE	NONE
D014525	Symptom	SNOMEDCT:236647003	236647003	SNOMEDCT	NONE	NONE
D002280	Symptom	SNOMEDCT:403909004	403909004	SNOMEDCT	NONE	NONE
D002280	Symptom	SNOMEDCT:399585007	399585007	SNOMEDCT	NONE	NONE
D020233	Symptom	SNOMEDCT:250002000	250002000	SNOMEDCT	NONE	NONE
C562869	Symptom	SNOMEDCT:234554004	234554004	SNOMEDCT	NONE	NONE
D002819	Symptom	SNOMEDCT:230306001	230306001	SNOMEDCT	NONE	NONE
D031221	Symptom	SNOMEDCT:58320001	58320001	SNOMEDCT	NONE	NONE
D031221	Symptom	SNOMEDCT:157266009	157266009	SNOMEDCT	NONE	NONE
D006212	Symptom	SNOMEDCT:7011001	7011001	SNOMEDCT	NONE	NONE
C562941	Symptom	SNOMEDCT:246803005	246803005	SNOMEDCT	NONE	NONE
D015615	Symptom	SNOMEDCT:111318005	111318005	SNOMEDCT	NONE	NONE
D009207	Symptom	SNOMEDCT:722974003	722974003	SNOMEDCT	NONE	NONE
D006429	Symptom	SNOMEDCT:1593000	1593000	SNOMEDCT	NONE	NONE
D006429	Symptom	SNOMEDCT:79633009	79633009	SNOMEDCT	NONE	NONE
D015210	Symptom	SNOMEDCT:170733007	170733007	SNOMEDCT	NONE	NONE
D015210	Symptom	SNOMEDCT:48440001	48440001	SNOMEDCT	NONE	NONE
D015210	Symptom	SNOMEDCT:190828008	190828008	SNOMEDCT	NONE	NONE
D003231	Symptom	SNOMEDCT:9826008	9826008	SNOMEDCT	NONE	NONE
D008946	Symptom	SNOMEDCT:79619009	79619009	SNOMEDCT	NONE	NONE
D020820	Symptom	SNOMEDCT:66637005	66637005	SNOMEDCT	NONE	NONE
C538115	Symptom	SNOMEDCT:247033008	247033008	SNOMEDCT	NONE	NONE
D011782	Symptom	SNOMEDCT:371120001	371120001	SNOMEDCT	NONE	NONE
D014012	Symptom	SNOMEDCT:162352007	162352007	SNOMEDCT	NONE	NONE
D014012	Symptom	SNOMEDCT:60862001	60862001	SNOMEDCT	NONE	NONE
D014012	Symptom	SNOMEDCT:162349004	162349004	SNOMEDCT	NONE	NONE
C562391	Symptom	SNOMEDCT:254865006	254865006	SNOMEDCT	NONE	NONE
D003398	Symptom	SNOMEDCT:57219006	57219006	SNOMEDCT	NONE	NONE
D006111	Symptom	SNOMEDCT:353295004	353295004	SNOMEDCT	NONE	NONE
D015841	Symptom	SNOMEDCT:80093006	80093006	SNOMEDCT	NONE	NONE
D009902	Symptom	SNOMEDCT:230507009	230507009	SNOMEDCT	NONE	NONE
D016399	Symptom	SNOMEDCT:109978004	109978004	SNOMEDCT	NONE	NONE
D002114	Symptom	SNOMEDCT:61778004	61778004	SNOMEDCT	NONE	NONE
D004422	Symptom	SNOMEDCT:431034009	431034009	SNOMEDCT	NONE	NONE
D000783	Symptom	SNOMEDCT:54002007	54002007	SNOMEDCT	NONE	NONE
D020233	Symptom	SNOMEDCT:271706000	271706000	SNOMEDCT	NONE	NONE
D011681	Symptom	SNOMEDCT:13353005	13353005	SNOMEDCT	NONE	NONE
C536252	Symptom	SNOMEDCT:27837003	27837003	SNOMEDCT	NONE	NONE
D059388	Symptom	SNOMEDCT:703619001	703619001	SNOMEDCT	NONE	NONE
D000567	Symptom	SNOMEDCT:78494001	78494001	SNOMEDCT	NONE	NONE
D004421	Symptom	SNOMEDCT:230310003	230310003	SNOMEDCT	NONE	NONE
D009212	Symptom	SNOMEDCT:48165008	48165008	SNOMEDCT	NONE	NONE
D020329	Symptom	SNOMEDCT:609558009	609558009	SNOMEDCT	NONE	NONE
D010282	Symptom	SNOMEDCT:255037004	255037004	SNOMEDCT	NONE	NONE
D010282	Symptom	SNOMEDCT:363481002	363481002	SNOMEDCT	NONE	NONE
D066166	Symptom	SNOMEDCT:205101001	205101001	SNOMEDCT	NONE	NONE
D011595	Symptom	SNOMEDCT:47295007	47295007	SNOMEDCT	NONE	NONE
D005311	Symptom	SNOMEDCT:276638004	276638004	SNOMEDCT	NONE	NONE
D000848	Symptom	SNOMEDCT:787414001	787414001	SNOMEDCT	NONE	NONE
D016537	Symptom	SNOMEDCT:238025006	238025006	SNOMEDCT	NONE	NONE
D009220	Symptom	SNOMEDCT:1295244002	1295244002	SNOMEDCT	NONE	NONE
D009220	Symptom	SNOMEDCT:109300000	109300000	SNOMEDCT	NONE	NONE
D004806	Symptom	SNOMEDCT:128839002	128839002	SNOMEDCT	NONE	NONE
D014985	Symptom	SNOMEDCT:46152009	46152009	SNOMEDCT	NONE	NONE
D014985	Symptom	SNOMEDCT:363677007	363677007	SNOMEDCT	NONE	NONE
D009896	Symptom	SNOMEDCT:76976005	76976005	SNOMEDCT	NONE	NONE
D015576	Symptom	SNOMEDCT:203514008	203514008	SNOMEDCT	NONE	NONE
D014063	Symptom	SNOMEDCT:52368004	52368004	SNOMEDCT	NONE	NONE
D014826	Symptom	SNOMEDCT:89927005	89927005	SNOMEDCT	NONE	NONE
D004948	Symptom	SNOMEDCT:399207003	399207003	SNOMEDCT	NONE	NONE
D002921	Symptom	SNOMEDCT:12402003	12402003	SNOMEDCT	NONE	NONE
D002921	Symptom	SNOMEDCT:275322007	275322007	SNOMEDCT	NONE	NONE
D009081	Symptom	SNOMEDCT:70528007	70528007	SNOMEDCT	NONE	NONE
D054000	Symptom	SNOMEDCT:399995006	399995006	SNOMEDCT	NONE	NONE
C000726608	Symptom	SNOMEDCT:15013002	15013002	SNOMEDCT	NONE	NONE
C000726608	Symptom	SNOMEDCT:162278001	162278001	SNOMEDCT	NONE	NONE
D006547	Symptom	SNOMEDCT:414403008	414403008	SNOMEDCT	NONE	NONE
D020246	Symptom	SNOMEDCT:128053003	128053003	SNOMEDCT	NONE	NONE
D013575	Symptom	SNOMEDCT:90129003	90129003	SNOMEDCT	NONE	NONE
D012848	Symptom	SNOMEDCT:65778007	65778007	SNOMEDCT	NONE	NONE
D000381	Symptom	SNOMEDCT:88278002	88278002	SNOMEDCT	NONE	NONE
D001177	Symptom	SNOMEDCT:67536000	67536000	SNOMEDCT	NONE	NONE
D001177	Symptom	SNOMEDCT:359554008	359554008	SNOMEDCT	NONE	NONE
D009202	Symptom	SNOMEDCT:57809008	57809008	SNOMEDCT	NONE	NONE
D009202	Symptom	SNOMEDCT:85898001	85898001	SNOMEDCT	NONE	NONE
D005175	Symptom	SNOMEDCT:46981006	46981006	SNOMEDCT	NONE	NONE
D005483	Symptom	SNOMEDCT:20255002	20255002	SNOMEDCT	NONE	NONE
D005483	Symptom	SNOMEDCT:238810007	238810007	SNOMEDCT	NONE	NONE
D006053	Symptom	SNOMEDCT:254025006	254025006	SNOMEDCT	NONE	NONE
D008305	Symptom	SNOMEDCT:213026003	213026003	SNOMEDCT	NONE	NONE
D005530	Symptom	SNOMEDCT:229844004	229844004	SNOMEDCT	NONE	NONE
D003117	Symptom	SNOMEDCT:367469000	367469000	SNOMEDCT	NONE	NONE
D020385	Symptom	SNOMEDCT:27678003	27678003	SNOMEDCT	NONE	NONE
D007018	Symptom	SNOMEDCT:32390006	32390006	SNOMEDCT	NONE	NONE
D007018	Symptom	SNOMEDCT:237684005	237684005	SNOMEDCT	NONE	NONE
D007018	Symptom	SNOMEDCT:290653008	290653008	SNOMEDCT	NONE	NONE
D008527	Symptom	SNOMEDCT:397380008	397380008	SNOMEDCT	NONE	NONE
C537770	Symptom	SNOMEDCT:371015003	371015003	SNOMEDCT	NONE	NONE
D012559	Symptom	SNOMEDCT:191526005	191526005	SNOMEDCT	NONE	NONE
D012559	Symptom	SNOMEDCT:58214004	58214004	SNOMEDCT	NONE	NONE
D045822	Symptom	SNOMEDCT:90738007	90738007	SNOMEDCT	NONE	NONE
D045822	Symptom	SNOMEDCT:9707006	9707006	SNOMEDCT	NONE	NONE
D012021	Symptom	SNOMEDCT:274819007	274819007	SNOMEDCT	NONE	NONE
D017098	Symptom	SNOMEDCT:29260007	29260007	SNOMEDCT	NONE	NONE
D004417	Symptom	SNOMEDCT:161941007	161941007	SNOMEDCT	NONE	NONE
D001766	Symptom	SNOMEDCT:65956007	65956007	SNOMEDCT	NONE	NONE
D012141	Symptom	SNOMEDCT:54150009	54150009	SNOMEDCT	NONE	NONE
D051556	Symptom	SNOMEDCT:281610001	281610001	SNOMEDCT	NONE	NONE
D006959	Symptom	SNOMEDCT:367621000119107	367621000119107	SNOMEDCT	NONE	NONE
D004831	Symptom	SNOMEDCT:192990004	192990004	SNOMEDCT	NONE	NONE
D014596	Symptom	SNOMEDCT:398022005	398022005	SNOMEDCT	NONE	NONE
D006618	Symptom	SNOMEDCT:52781008	52781008	SNOMEDCT	NONE	NONE
D003424	Symptom	SNOMEDCT:235709008	235709008	SNOMEDCT	NONE	NONE
D065706	Symptom	SNOMEDCT:4945003	4945003	SNOMEDCT	NONE	NONE
D000742	Symptom	SNOMEDCT:26409005	26409005	SNOMEDCT	NONE	NONE
D010538	Symptom	SNOMEDCT:48661000	48661000	SNOMEDCT	NONE	NONE
D065631	Symptom	SNOMEDCT:61582004	61582004	SNOMEDCT	NONE	NONE
D006337	Symptom	SNOMEDCT:88610006	88610006	SNOMEDCT	NONE	NONE
D006337	Symptom	SNOMEDCT:421493004	421493004	SNOMEDCT	NONE	NONE
D006337	Symptom	SNOMEDCT:414786004	414786004	SNOMEDCT	NONE	NONE
C562737	Symptom	SNOMEDCT:400091006	400091006	SNOMEDCT	NONE	NONE
C562737	Symptom	SNOMEDCT:22858003	22858003	SNOMEDCT	NONE	NONE
D007662	Symptom	SNOMEDCT:56051008	56051008	SNOMEDCT	NONE	NONE
D011681	Symptom	SNOMEDCT:1869002	1869002	SNOMEDCT	NONE	NONE
D055963	Symptom	SNOMEDCT:407674008	407674008	SNOMEDCT	NONE	NONE
D012393	Symptom	SNOMEDCT:257006	257006	SNOMEDCT	NONE	NONE
C531609	Symptom	SNOMEDCT:201138007	201138007	SNOMEDCT	NONE	NONE
D009369	Symptom	SNOMEDCT:363346000	363346000	SNOMEDCT	NONE	NONE
D009369	Symptom	SNOMEDCT:1240414004	1240414004	SNOMEDCT	NONE	NONE
D003128	Symptom	SNOMEDCT:371632003	371632003	SNOMEDCT	NONE	NONE
D001072	Symptom	SNOMEDCT:361274000	361274000	SNOMEDCT	NONE	NONE
D001072	Symptom	SNOMEDCT:361275004	361275004	SNOMEDCT	NONE	NONE
D017599	Symptom	SNOMEDCT:253096008	253096008	SNOMEDCT	NONE	NONE
D017599	Symptom	SNOMEDCT:73676002	73676002	SNOMEDCT	NONE	NONE
D010008	Symptom	SNOMEDCT:82562007	82562007	SNOMEDCT	NONE	NONE
D010998	Symptom	SNOMEDCT:196075003	196075003	SNOMEDCT	NONE	NONE
C535720	Symptom	SNOMEDCT:73120006	73120006	SNOMEDCT	NONE	NONE
D008103	Symptom	SNOMEDCT:19943007	19943007	SNOMEDCT	NONE	NONE
C536357	Symptom	SNOMEDCT:44666001	44666001	SNOMEDCT	NONE	NONE
C580003	Symptom	SNOMEDCT:32390006	32390006	SNOMEDCT	NONE	NONE
D020215	Symptom	SNOMEDCT:705066004	705066004	SNOMEDCT	NONE	NONE
D059411	Symptom	SNOMEDCT:307541003	307541003	SNOMEDCT	NONE	NONE
D009423	Symptom	SNOMEDCT:126950007	126950007	SNOMEDCT	NONE	NONE
D012585	Symptom	SNOMEDCT:15633361000119103	15633361000119103	SNOMEDCT	NONE	NONE
D005155	Symptom	SNOMEDCT:422426003	422426003	SNOMEDCT	NONE	NONE
D003704	Symptom	SNOMEDCT:52448006	52448006	SNOMEDCT	NONE	NONE
D000080485	Symptom	SNOMEDCT:719425009	719425009	SNOMEDCT	NONE	NONE
D063766	Symptom	SNOMEDCT:788996008	788996008	SNOMEDCT	NONE	NONE
D006975	Symptom	SNOMEDCT:34742003	34742003	SNOMEDCT	NONE	NONE
D020047	Symptom	SNOMEDCT:447072005	447072005	SNOMEDCT	NONE	NONE
D002277	Symptom	SNOMEDCT:722688002	722688002	SNOMEDCT	NONE	NONE
D002277	Symptom	SNOMEDCT:1187225007	1187225007	SNOMEDCT	NONE	NONE
D002277	Symptom	SNOMEDCT:1187425009	1187425009	SNOMEDCT	NONE	NONE
D006627	Symptom	SNOMEDCT:204739008	204739008	SNOMEDCT	NONE	NONE
D016055	Symptom	SNOMEDCT:449491000124101	449491000124101	SNOMEDCT	NONE	NONE
D016055	Symptom	SNOMEDCT:267064002	267064002	SNOMEDCT	NONE	NONE
D016055	Symptom	SNOMEDCT:1251594002	1251594002	SNOMEDCT	NONE	NONE
D009259	Symptom	SNOMEDCT:37298006	37298006	SNOMEDCT	NONE	NONE
D020233	Symptom	SNOMEDCT:52751000	52751000	SNOMEDCT	NONE	NONE
D056784	Symptom	SNOMEDCT:447351004	447351004	SNOMEDCT	NONE	NONE
D020754	Symptom	SNOMEDCT:715726000	715726000	SNOMEDCT	NONE	NONE
D059246	Symptom	SNOMEDCT:271823003	271823003	SNOMEDCT	NONE	NONE
D007500	Symptom	SNOMEDCT:65074000	65074000	SNOMEDCT	NONE	NONE
D007418	Symptom	SNOMEDCT:715201005	715201005	SNOMEDCT	NONE	NONE
D062685	Symptom	SNOMEDCT:109433009	109433009	SNOMEDCT	NONE	NONE
D005357	Symptom	SNOMEDCT:789439000	789439000	SNOMEDCT	NONE	NONE
D005357	Symptom	SNOMEDCT:10623005	10623005	SNOMEDCT	NONE	NONE
D000096703	Symptom	SNOMEDCT:74774004	74774004	SNOMEDCT	NONE	NONE
C567691	Symptom	SNOMEDCT:439455002	439455002	SNOMEDCT	NONE	NONE
C574275	Symptom	SNOMEDCT:81208006	81208006	SNOMEDCT	NONE	NONE
C535689	Symptom	SNOMEDCT:715440003	715440003	SNOMEDCT	NONE	NONE
D006849	Symptom	SNOMEDCT:271569006	271569006	SNOMEDCT	NONE	NONE
D020757	Symptom	SNOMEDCT:88032003	88032003	SNOMEDCT	NONE	NONE
C563255	Symptom	SNOMEDCT:416671000	416671000	SNOMEDCT	NONE	NONE
D010787	Symptom	SNOMEDCT:52636001	52636001	SNOMEDCT	NONE	NONE
D058729	Symptom	SNOMEDCT:840580004	840580004	SNOMEDCT	NONE	NONE
D011115	Symptom	SNOMEDCT:230594005	230594005	SNOMEDCT	NONE	NONE
D033461	Symptom	SNOMEDCT:35885006	35885006	SNOMEDCT	NONE	NONE
D016472	Symptom	SNOMEDCT:81211007	81211007	SNOMEDCT	NONE	NONE
D002051	Symptom	SNOMEDCT:277571004	277571004	SNOMEDCT	NONE	NONE
D002051	Symptom	SNOMEDCT:22197008	22197008	SNOMEDCT	NONE	NONE
C535441	Symptom	SNOMEDCT:787413007	787413007	SNOMEDCT	NONE	NONE
D065708	Symptom	SNOMEDCT:38353004	38353004	SNOMEDCT	NONE	NONE
C537592	Symptom	SNOMEDCT:89655007	89655007	SNOMEDCT	NONE	NONE
D002822	Symptom	SNOMEDCT:1156971005	1156971005	SNOMEDCT	NONE	NONE
D002822	Symptom	SNOMEDCT:188188009	188188009	SNOMEDCT	NONE	NONE
D008202	Symptom	SNOMEDCT:254836000	254836000	SNOMEDCT	NONE	NONE
D008202	Symptom	SNOMEDCT:400178008	400178008	SNOMEDCT	NONE	NONE
D008202	Symptom	SNOMEDCT:253057002	253057002	SNOMEDCT	NONE	NONE
D014860	Symptom	SNOMEDCT:1296947008	1296947008	SNOMEDCT	NONE	NONE
D014860	Symptom	SNOMEDCT:57019003	57019003	SNOMEDCT	NONE	NONE
D000377	Symptom	SNOMEDCT:285760008	285760008	SNOMEDCT	NONE	NONE
D002547	Symptom	SNOMEDCT:230780007	230780007	SNOMEDCT	NONE	NONE
D002547	Symptom	SNOMEDCT:75019001	75019001	SNOMEDCT	NONE	NONE
D046089	Symptom	SNOMEDCT:77507001	77507001	SNOMEDCT	NONE	NONE
D029481	Symptom	SNOMEDCT:63480004	63480004	SNOMEDCT	NONE	NONE
D002062	Symptom	SNOMEDCT:6858004	6858004	SNOMEDCT	NONE	NONE
D020961	Symptom	SNOMEDCT:312991009	312991009	SNOMEDCT	NONE	NONE
D020961	Symptom	SNOMEDCT:80098002	80098002	SNOMEDCT	NONE	NONE
D013345	Symptom	SNOMEDCT:21454007	21454007	SNOMEDCT	NONE	NONE
C562429	Symptom	SNOMEDCT:715707008	715707008	SNOMEDCT	NONE	NONE
D004428	Symptom	SNOMEDCT:443648003	443648003	SNOMEDCT	NONE	NONE
D059390	Symptom	SNOMEDCT:879969009	879969009	SNOMEDCT	NONE	NONE
D002276	Symptom	SNOMEDCT:274904007	274904007	SNOMEDCT	NONE	NONE
D010146	Symptom	SNOMEDCT:22253000	22253000	SNOMEDCT	NONE	NONE
D059352	Symptom	SNOMEDCT:279069000	279069000	SNOMEDCT	NONE	NONE
D006177	Symptom	SNOMEDCT:237451004	237451004	SNOMEDCT	NONE	NONE
C562401	Symptom	SNOMEDCT:57138009	57138009	SNOMEDCT	NONE	NONE
D006212	Symptom	SNOMEDCT:66609003	66609003	SNOMEDCT	NONE	NONE
D012131	Symptom	SNOMEDCT:80954004	80954004	SNOMEDCT	NONE	NONE
D000070604	Symptom	SNOMEDCT:27173008	27173008	SNOMEDCT	NONE	NONE
D004381	Symptom	SNOMEDCT:39755000	39755000	SNOMEDCT	NONE	NONE
D020234	Symptom	SNOMEDCT:25136009	25136009	SNOMEDCT	NONE	NONE
D008202	Symptom	SNOMEDCT:403975006	403975006	SNOMEDCT	NONE	NONE
D006391	Symptom	SNOMEDCT:699948001	699948001	SNOMEDCT	NONE	NONE
D006391	Symptom	SNOMEDCT:237268002	237268002	SNOMEDCT	NONE	NONE
D020335	Symptom	SNOMEDCT:89437009	89437009	SNOMEDCT	NONE	NONE
D004244	Symptom	SNOMEDCT:404640003	404640003	SNOMEDCT	NONE	NONE
D018318	Symptom	SNOMEDCT:403818001	403818001	SNOMEDCT	NONE	NONE
D018318	Symptom	SNOMEDCT:41252002	41252002	SNOMEDCT	NONE	NONE
C537358	Symptom	SNOMEDCT:42393006	42393006	SNOMEDCT	NONE	NONE
D013120	Symptom	SNOMEDCT:126962006	126962006	SNOMEDCT	NONE	NONE
D004831	Symptom	SNOMEDCT:192845009	192845009	SNOMEDCT	NONE	NONE
C536498	Symptom	SNOMEDCT:702313004	702313004	SNOMEDCT	NONE	NONE
D057565	Symptom	SNOMEDCT:20602000	20602000	SNOMEDCT	NONE	NONE
D006934	Symptom	SNOMEDCT:43258006	43258006	SNOMEDCT	NONE	NONE
D009759	Symptom	SNOMEDCT:95781008	95781008	SNOMEDCT	NONE	NONE
D006606	Symptom	SNOMEDCT:65958008	65958008	SNOMEDCT	NONE	NONE
D058490	Symptom	SNOMEDCT:111332007	111332007	SNOMEDCT	NONE	NONE
D006059	Symptom	SNOMEDCT:205681004	205681004	SNOMEDCT	NONE	NONE
D006059	Symptom	SNOMEDCT:38804009	38804009	SNOMEDCT	NONE	NONE
D005909	Symptom	SNOMEDCT:1163375002	1163375002	SNOMEDCT	NONE	NONE
D005909	Symptom	SNOMEDCT:393563007	393563007	SNOMEDCT	NONE	NONE
D013651	Symptom	SNOMEDCT:37481009	37481009	SNOMEDCT	NONE	NONE
D016135	Symptom	SNOMEDCT:67531005	67531005	SNOMEDCT	NONE	NONE
D003922	Symptom	SNOMEDCT:890171006	890171006	SNOMEDCT	NONE	NONE
D052878	Symptom	SNOMEDCT:95566004	95566004	SNOMEDCT	NONE	NONE
D057180	Symptom	SNOMEDCT:230288001	230288001	SNOMEDCT	NONE	NONE
D004480	Symptom	SNOMEDCT:62588002	62588002	SNOMEDCT	NONE	NONE
D005207	Symptom	SNOMEDCT:82470000	82470000	SNOMEDCT	NONE	NONE
D016534	Symptom	SNOMEDCT:27545003	27545003	SNOMEDCT	NONE	NONE
D006344	Symptom	SNOMEDCT:70142008	70142008	SNOMEDCT	NONE	NONE
D006344	Symptom	SNOMEDCT:253366007	253366007	SNOMEDCT	NONE	NONE
D006344	Symptom	SNOMEDCT:405752007	405752007	SNOMEDCT	NONE	NONE
D000377	Symptom	SNOMEDCT:25762009	25762009	SNOMEDCT	NONE	NONE
D014103	Symptom	SNOMEDCT:202767003	202767003	SNOMEDCT	NONE	NONE
D007806	Symptom	SNOMEDCT:62305002	62305002	SNOMEDCT	NONE	NONE
D045602	Symptom	SNOMEDCT:27868004	27868004	SNOMEDCT	NONE	NONE
D045602	Symptom	SNOMEDCT:66187002	66187002	SNOMEDCT	NONE	NONE
D016889	Symptom	SNOMEDCT:123844007	123844007	SNOMEDCT	NONE	NONE
D008531	Symptom	SNOMEDCT:33995003	33995003	SNOMEDCT	NONE	NONE
D014624	Symptom	SNOMEDCT:45135002	45135002	SNOMEDCT	NONE	NONE
D001037	Symptom	SNOMEDCT:87486003	87486003	SNOMEDCT	NONE	NONE
D000377	Symptom	SNOMEDCT:281110002	281110002	SNOMEDCT	NONE	NONE
D006985	Symptom	SNOMEDCT:68978004	68978004	SNOMEDCT	NONE	NONE
D013285	Symptom	SNOMEDCT:9650008	9650008	SNOMEDCT	NONE	NONE
D009760	Symptom	SNOMEDCT:95785004	95785004	SNOMEDCT	NONE	NONE
D007890	Symptom	SNOMEDCT:1163022006	1163022006	SNOMEDCT	NONE	NONE
D007890	Symptom	SNOMEDCT:443719001	443719001	SNOMEDCT	NONE	NONE
D004461	Symptom	SNOMEDCT:15938005	15938005	SNOMEDCT	NONE	NONE
D010490	Symptom	SNOMEDCT:23412002	23412002	SNOMEDCT	NONE	NONE
D000070558	Symptom	SNOMEDCT:30449003	30449003	SNOMEDCT	NONE	NONE
D060906	Symptom	SNOMEDCT:33754009	33754009	SNOMEDCT	NONE	NONE
C562999	Symptom	SNOMEDCT:276645004	276645004	SNOMEDCT	NONE	NONE
D000370	Symptom	SNOMEDCT:697990000	697990000	SNOMEDCT	NONE	NONE
D005901	Symptom	SNOMEDCT:23986001	23986001	SNOMEDCT	NONE	NONE
D019851	Symptom	SNOMEDCT:76612001	76612001	SNOMEDCT	NONE	NONE
D019851	Symptom	SNOMEDCT:234467004	234467004	SNOMEDCT	NONE	NONE
D001254	Symptom	SNOMEDCT:449799008	449799008	SNOMEDCT	NONE	NONE
D001254	Symptom	SNOMEDCT:1586004	1586004	SNOMEDCT	NONE	NONE
D006212	Symptom	SNOMEDCT:247730001	247730001	SNOMEDCT	NONE	NONE
D011697	Symptom	SNOMEDCT:373420004	373420004	SNOMEDCT	NONE	NONE
D006099	Symptom	SNOMEDCT:45647009	45647009	SNOMEDCT	NONE	NONE
D000370	Symptom	SNOMEDCT:36955009	36955009	SNOMEDCT	NONE	NONE
D014062	Symptom	SNOMEDCT:363375006	363375006	SNOMEDCT	NONE	NONE
D005706	Symptom	SNOMEDCT:363353009	363353009	SNOMEDCT	NONE	NONE
D009306	Symptom	SNOMEDCT:1162501001	1162501001	SNOMEDCT	NONE	NONE
D009306	Symptom	SNOMEDCT:21995002	21995002	SNOMEDCT	NONE	NONE
D009306	Symptom	SNOMEDCT:58748004	58748004	SNOMEDCT	NONE	NONE
D002294	Symptom	SNOMEDCT:402815007	402815007	SNOMEDCT	NONE	NONE
D002294	Symptom	SNOMEDCT:1162767002	1162767002	SNOMEDCT	NONE	NONE
D002532	Symptom	SNOMEDCT:783421002	783421002	SNOMEDCT	NONE	NONE
D002754	Symptom	SNOMEDCT:204508009	204508009	SNOMEDCT	NONE	NONE
D010149	Symptom	SNOMEDCT:107401000119105	107401000119105	SNOMEDCT	NONE	NONE
D053201	Symptom	SNOMEDCT:786457000	786457000	SNOMEDCT	NONE	NONE
D010034	Symptom	SNOMEDCT:78868004	78868004	SNOMEDCT	NONE	NONE
C537221	Symptom	SNOMEDCT:253190004	253190004	SNOMEDCT	NONE	NONE
D020820	Symptom	SNOMEDCT:229694001	229694001	SNOMEDCT	NONE	NONE
D009443	Symptom	SNOMEDCT:95663000	95663000	SNOMEDCT	NONE	NONE
